id,host_id,calculated_host_listings_count,price,availability_365,property_type,room_type,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,number_of_reviews,review_scores_rating,review_scores_communication,review_scores_checkin,reviews_per_month,picture_url,neighbourhood_cleansed,latitude,longitude,Standardization_Score,Neighborhood_Impact
1034077814080223978,524851930,184,,351,Entire rental unit,Entire home/apt,within an hour,100%,t,t,48,4.83,4.88,4.79,2.23,https://a0.muscache.com/pictures/prohost-api/Hosting-1034077814080223978/original/60772f9c-55ea-4c09-9fa2-d95268bff87c.jpeg,Élysée,48.87696,2.30027,0,-1
1035313527546805315,262414114,6,,329,Entire rental unit,Entire home/apt,within an hour,94%,,t,28,4.79,4.82,4.82,1.3,https://a0.muscache.com/pictures/miso/Hosting-1035313527546805315/original/667515f3-2723-45a7-9716-97d4631af84c.jpeg,Élysée,48.88117,2.31867,1,-1
1036372935193689020,479250933,45,,226,Entire rental unit,Entire home/apt,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1036372935193689020/original/f31c7d1f-e695-42cb-8617-74c0b95c3037.jpeg,Élysée,48.86905,2.3071,0,0
1035435731517537689,548684869,6,,124,Room in hotel,Private room,within an hour,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1035435731517537689/original/909b610b-dbe1-496a-a19c-579bf668ad51.jpeg,Élysée,48.8769204,2.3069132,-1,-1
1035435824192866875,548684869,6,,134,Room in hotel,Private room,within an hour,100%,f,t,1,5.0,5.0,5.0,0.75,https://a0.muscache.com/pictures/prohost-api/Hosting-1035435824192866875/original/4d389262-a2a9-4865-bab6-152d246c40f2.jpeg,Élysée,48.8769204,2.3069132,0,0
1035435827057753930,548684869,6,,133,Room in hotel,Private room,within an hour,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1035435827057753930/original/6a358e3d-49be-4859-9cb8-0711efac77cd.jpeg,Élysée,48.8769204,2.3069132,-1,1
1035435925777486610,548684869,6,,135,Room in hotel,Private room,within an hour,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1035435925777486610/original/a5e544a4-7f1e-416d-a225-8c827207fd5f.jpeg,Élysée,48.87692,2.30691,0,0
1035435926550603691,548684869,6,,138,Room in hotel,Private room,within an hour,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1035435926550603691/original/0ede09a0-7e7b-4d17-a34d-df7363dfcaab.jpeg,Élysée,48.8769204,2.3069132,1,0
1035436029685290731,548684869,6,,120,Room in hotel,Private room,within an hour,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1035436029685290731/original/de31719c-901a-43dc-9192-d4db70fa6dae.jpeg,Élysée,48.8769204,2.3069132,1,-1
1036769097515599836,160152748,1,,304,Entire rental unit,Entire home/apt,within an hour,100%,t,t,35,4.89,4.94,4.94,1.68,https://a0.muscache.com/pictures/miso/Hosting-1036769097515599836/original/41826f8c-057c-4bd6-b15b-bad658667afa.jpeg,Élysée,48.8677436,2.307299,0,1
1035494887098421006,489811683,73,,14,Entire rental unit,Entire home/apt,N/A,N/A,t,t,26,4.5,4.77,4.58,1.25,https://a0.muscache.com/pictures/miso/Hosting-1035494887098421006/original/4c70eae5-11c1-4ca6-be76-e06123f0853f.jpeg,Élysée,48.87206,2.31456,0,0
1035260608676609758,489589422,113,,268,Entire rental unit,Entire home/apt,within a day,75%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1035260608676609758/original/6cc59e06-42f3-4b30-97ec-e5a9b906e9d8.jpeg,Élysée,48.8715362,2.3078916,0,1
1038293185528734950,24640194,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,3,5.0,5.0,5.0,0.18,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAzODI5MzE4NTUyODczNDk1MA%3D%3D/original/d5cc656d-7268-4f5a-8157-74e2b97de1d4.jpeg,Élysée,48.8781044,2.3195019,1,0
1036026734293910313,147610489,1,,139,Entire rental unit,Entire home/apt,within a day,100%,f,f,1,5.0,5.0,5.0,0.07,https://a0.muscache.com/pictures/miso/Hosting-1036026734293910313/original/6f0ebfcf-afff-4ce4-89f8-798926c82fb6.jpeg,Élysée,48.86654601750469,2.3089229688048363,1,0
1036027015239575544,13013633,68,,215,Entire rental unit,Entire home/apt,within an hour,99%,f,t,6,4.67,4.5,4.5,0.35,https://a0.muscache.com/pictures/miso/Hosting-902639227286931617/original/0fe6d586-d13c-464d-b75a-cd5aa49f763a.jpeg,Élysée,48.8695202,2.3037196,0,1
1039067948234576204,549426012,2,,302,Entire rental unit,Entire home/apt,within an hour,100%,t,t,123,4.8,4.91,4.87,6.86,https://a0.muscache.com/pictures/hosting/Hosting-1039067948234576204/original/5b1c7efc-11be-4b6e-807b-924796b21536.jpeg,Élysée,48.87004859855639,2.3053706344582263,0,-1
1038439029696376389,15855868,2,,0,Entire rental unit,Entire home/apt,within an hour,100%,t,t,15,4.87,4.93,4.87,1.0,https://a0.muscache.com/pictures/miso/Hosting-1038439029696376389/original/a45d8219-06df-49e3-b8c6-71f59b837962.jpeg,Élysée,48.87121,2.30473,0,1
1039135363214852772,549426012,2,,307,Entire rental unit,Entire home/apt,within an hour,100%,t,t,139,4.83,4.86,4.76,7.35,https://a0.muscache.com/pictures/hosting/Hosting-1039135363214852772/original/a13dbd5f-ad6c-448a-bd18-3e009a2dc2ff.jpeg,Élysée,48.87225824367289,2.304116712921473,0,-1
1039257971213108347,7588710,1,,105,Entire rental unit,Entire home/apt,a few days or more,0%,f,t,8,4.13,4.63,4.63,0.52,https://a0.muscache.com/pictures/miso/Hosting-1039257971213108347/original/8d305c3b-4831-4a7c-9b90-8410cdb47f9a.jpeg,Élysée,48.8728355,2.3022865,1,-1
1039775872829879220,549587733,1,,263,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAzOTc3NTg3MjgyOTg3OTIyMA%3D%3D/original/b4f2087b-6b5d-47fe-9deb-556af7b7fcb3.jpeg,Élysée,48.87546,2.30336,1,-1
1041402778528095277,432613625,23,,0,Entire rental unit,Entire home/apt,within an hour,100%,t,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1041402778528095277/original/01ececf8-c2f4-4a54-bc58-5d6d313ee408.jpeg,Élysée,48.87318544679823,2.3188471920654186,-1,1
1041419403124899430,549965486,1,,255,Entire rental unit,Entire home/apt,within a day,60%,f,t,15,4.67,4.73,4.73,0.85,https://a0.muscache.com/pictures/hosting/Hosting-1041419403124899430/original/15992e0d-667c-433a-a6db-470bd4df36b6.jpeg,Élysée,48.86706,2.30282,1,1
1039842969340429933,510009722,4,,34,Private room in bed and breakfast,Private room,within an hour,100%,f,t,48,4.83,4.96,5.0,2.36,https://a0.muscache.com/pictures/miso/Hosting-1039842969340429933/original/95b959ad-7b87-417b-8982-624fa0eb445b.jpeg,Élysée,48.86713,2.30599,1,-1
1039849322865945351,510009722,4,,33,Private room in bed and breakfast,Private room,within an hour,100%,f,t,54,4.91,5.0,5.0,2.69,https://a0.muscache.com/pictures/airflow/Hosting-1039849322865945351/original/f6e1cc14-ed01-4eff-9ed9-52111ac3c74b.jpg,Élysée,48.86702263869121,2.307744328799594,1,0
1041777551138643116,524851930,184,,297,Entire rental unit,Entire home/apt,within an hour,100%,t,t,23,4.87,4.74,4.65,1.46,https://a0.muscache.com/pictures/prohost-api/Hosting-1041777551138643116/original/9c6cd5ce-1608-4a07-9be3-cb4ace4f6e27.jpeg,Élysée,48.8777907,2.3088683,-1,0
1041838202927751172,16250458,1,,358,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1041838202927751172/original/ec91dfd7-b2fc-4720-8bf5-87720c1fa074.jpeg,Élysée,48.87194,2.32609,0,-1
1043470265526890636,11908352,2,,0,Entire rental unit,Entire home/apt,N/A,N/A,t,t,74,4.89,4.99,4.95,3.62,https://a0.muscache.com/pictures/miso/Hosting-1043470265526890636/original/327d0a46-c1d8-45f6-a124-1cd5b0d6996f.jpeg,Élysée,48.8783519,2.3010424,-1,-1
1044778922265736646,174541891,1,,156,Entire rental unit,Entire home/apt,within an hour,100%,t,t,39,4.77,4.92,4.92,1.89,https://a0.muscache.com/pictures/hosting/Hosting-1044778922265736646/original/34eda5ba-0710-47df-b949-2d4de0218c90.jpeg,Élysée,48.87480061758889,2.326024005830837,-1,0
1046876062059542149,512758562,18,,0,Entire rental unit,Entire home/apt,within an hour,100%,f,t,6,5.0,5.0,5.0,0.44,https://a0.muscache.com/pictures/prohost-api/Hosting-1046876062059542149/original/142dcb6b-939b-40a3-81d9-207b3bb796e0.jpeg,Élysée,48.8726502,2.3210219,0,-1
1045629978683232981,27278723,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/cc5825d3-c121-4dee-996c-9c6d2286018c.jpg,Élysée,48.87470268080112,2.299541423696094,0,1
1045414852365658871,22805631,45,,352,Entire rental unit,Entire home/apt,within an hour,94%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1045414852365658871/original/87f671d2-cc5c-417e-9d2f-86fccd2ceb6a.jpeg,Élysée,48.88054,2.31059,-1,-1
1046998637855388513,436103373,191,,326,Entire rental unit,Entire home/apt,within an hour,99%,,t,57,4.68,4.77,4.82,2.75,https://a0.muscache.com/pictures/prohost-api/Hosting-1046998637855388513/original/775f6787-8d4a-40a7-97ba-bf4df48ede21.jpeg,Élysée,48.8749161,2.3159379,0,1
1047061871850465132,33889201,370,,363,Entire rental unit,Entire home/apt,within an hour,100%,f,t,1,3.0,4.0,5.0,0.07,https://a0.muscache.com/pictures/prohost-api/Hosting-1047061871850465132/original/16c9002c-dbb9-4d30-9788-99e0c1e5b463.jpeg,Élysée,48.869,2.299,0,-1
1046176578472570763,489589422,113,,324,Entire rental unit,Entire home/apt,within a day,75%,f,t,3,4.33,4.67,4.67,0.33,https://a0.muscache.com/pictures/prohost-api/Hosting-1046176578472570763/original/ebb12b60-4460-4715-8e06-51e580be1fc0.jpeg,Élysée,48.8764001,2.3030889,0,-1
1048573595137799419,500131201,7,,226,Entire rental unit,Entire home/apt,within an hour,100%,f,t,7,4.71,4.71,5.0,0.39,https://a0.muscache.com/pictures/hosting/Hosting-1048573595137799419/original/a4576cfa-5c80-448f-8527-4deae8acfe79.jpeg,Élysée,48.87325,2.30339,-1,1
1048409752241799525,533258028,5,,288,Entire rental unit,Entire home/apt,within an hour,95%,,t,131,4.74,4.73,4.88,6.24,https://a0.muscache.com/pictures/miso/Hosting-1048409752241799525/original/e082bff6-1f02-461e-af66-0827eb32a010.jpeg,Élysée,48.8822381,2.3249817,0,1
1049366126590276267,10467377,25,,173,Entire rental unit,Entire home/apt,within a day,64%,,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1049366126590276267/original/e6c784a8-aa32-48c2-9d1e-2076a55fc4a7.jpeg,Élysée,48.87421,2.30489,-1,0
1049833261720974389,436103373,191,,356,Entire rental unit,Entire home/apt,within an hour,99%,,t,49,4.82,4.98,4.96,2.42,https://a0.muscache.com/pictures/prohost-api/Hosting-1049833261720974389/original/5e3077a2-3a2b-4103-83e8-06529d7bedea.jpeg,Élysée,48.8729598,2.3263835,1,0
1049259275902344573,335487314,1,,148,Entire rental unit,Entire home/apt,within a day,70%,f,t,2,4.5,5.0,5.0,0.12,https://a0.muscache.com/pictures/hosting/Hosting-1049259275902344573/original/2be4b2bd-423f-4708-82c7-13033d0400ef.jpeg,Élysée,48.87456395466986,2.3129479983648267,1,1
1052202590499595067,351842289,6,,293,Entire rental unit,Entire home/apt,within an hour,99%,,t,111,4.84,4.89,4.9,5.4,https://a0.muscache.com/pictures/miso/Hosting-1052202590499595067/original/fd34eeb5-7f51-4b38-a6c9-814b4993c0fd.jpeg,Élysée,48.8701089,2.3029906,0,1
1049962009408778758,441555604,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1049962009408778758/original/8a4628a2-11d0-4da6-a305-26cb84caf86d.jpeg,Élysée,48.87987953047484,2.3223540534777256,-1,0
1051310623609923800,551969123,5,,308,Entire rental unit,Entire home/apt,within an hour,100%,t,t,47,4.94,4.96,4.87,2.64,https://a0.muscache.com/pictures/hosting/Hosting-1051310623609923800/original/99819058-37a3-40a1-8ade-9815eb1e9af5.jpeg,Élysée,48.870183498846735,2.3043373120314885,0,1
1052704096731889488,552222614,2,,0,Entire rental unit,Entire home/apt,within a few hours,60%,f,t,4,4.75,4.5,4.75,0.28,https://a0.muscache.com/pictures/miso/Hosting-1052704096731889488/original/680f7b45-c1dc-46dd-a9b1-8385eeb418a2.jpeg,Élysée,48.86846,2.32161,0,0
1050509062942906341,539532664,69,,232,Entire rental unit,Entire home/apt,within an hour,95%,f,t,4,5.0,5.0,5.0,0.27,https://a0.muscache.com/pictures/prohost-api/Hosting-1050509062942906341/original/ddd6b4e5-0db3-4b24-bd5e-eff983ec0324.jpeg,Élysée,48.88276,2.32491,-1,1
1054173138786710095,290727170,1,,8,Entire rental unit,Entire home/apt,within a few hours,100%,f,t,14,5.0,5.0,5.0,0.75,https://a0.muscache.com/pictures/d4bf368b-34a7-4686-a099-6b8a6b7af97b.jpg,Élysée,48.870145,2.3108041,0,-1
1054350979456328754,552548601,1,,168,Entire rental unit,Entire home/apt,a few days or more,0%,f,t,11,4.82,5.0,5.0,0.57,https://a0.muscache.com/pictures/miso/Hosting-1054350979456328754/original/ea82565a-5d08-4088-a39f-8a8e0b6409a1.png,Élysée,48.8715362,2.3078916,1,1
1055730682132915508,157677394,1,,269,Entire rental unit,Entire home/apt,a few days or more,0%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1055730682132915508/original/cd5c1a85-f75b-4a9f-92e6-468d6596c3e0.jpeg,Élysée,48.8804573,2.3185511,0,0
1055735288428953585,52796396,1,,263,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1055735288428953585/original/08fff2d6-0f1a-4846-9208-1b26d5b8da90.jpeg,Élysée,48.87996,2.32122,-1,-1
1054536939530012956,137040897,2,,318,Private room in rental unit,Private room,within an hour,100%,t,t,42,4.98,4.98,4.95,2.18,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA1NDUzNjkzOTUzMDAxMjk1Ng%3D%3D/original/ac342be4-08ed-49ac-8e37-880f659c517a.jpeg,Élysée,48.87289,2.30934,-1,1
1055868582318336137,528821259,1,,263,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1055868582318336137/original/62c93bbd-b3b7-4d39-83bc-a14af52c1518.jpeg,Élysée,48.8806226,2.3179901,1,0
1055940525192192965,103747413,1,,267,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1055940525192192965/original/b5424b22-0af4-41ab-bea5-e2152831f8ca.jpeg,Élysée,48.88159,2.31808,0,1
1055029714114946850,552713234,2,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1055029714114946850/original/d957b49a-e2ed-4a2b-a0c3-a906f628aa11.jpeg,Élysée,48.87612026901822,2.3073810338974,1,-1
1055052159721471431,552713234,2,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,f,2,3.5,4.5,4.5,0.1,https://a0.muscache.com/pictures/hosting/Hosting-1055052159721471431/original/bb0d5c40-cc48-4d0d-a815-2774ae11364f.jpeg,Élysée,48.87652269360048,2.3075805231928825,0,-1
1055071714989725297,489557336,12,,324,Entire rental unit,Entire home/apt,within an hour,100%,f,t,53,4.58,4.66,4.87,2.66,https://a0.muscache.com/pictures/prohost-api/Hosting-1055071714989725297/original/cc3674a9-a640-4023-923a-b0749b8dc5d2.jpeg,Élysée,48.87178,2.32535,0,-1
1055095228936782097,48340056,8,,107,Entire rental unit,Entire home/apt,within an hour,94%,t,t,3,5.0,5.0,5.0,0.35,https://a0.muscache.com/pictures/miso/Hosting-1055095228936782097/original/2ef0946c-6f0b-4e41-8003-129eb55d657b.jpeg,Élysée,48.87201934218327,2.2984890467519863,1,-1
1055146850335904900,7952353,1,,269,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1055146850335904900/original/6bc475fe-89bb-431b-b032-94944ea8bfce.jpeg,Élysée,48.88196964485167,2.325311249810449,0,0
1056476505818415023,32649366,1,,193,Entire rental unit,Entire home/apt,within a day,50%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1056476505818415023/original/0e4ce1cf-21c1-4c73-bf65-a20aff64992a.jpeg,Élysée,48.87574,2.30692,-1,0
1060674457719973419,554161754,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,1,5.0,5.0,5.0,0.07,https://a0.muscache.com/pictures/miso/Hosting-1060674457719973419/original/689ffe73-a7af-494a-925b-e975ca91e610.jpeg,Élysée,48.87432244064132,2.322285567671797,-1,0
1059605941818495141,10467377,25,,360,Entire rental unit,Entire home/apt,within a day,64%,,t,1,5.0,5.0,5.0,1.0,https://a0.muscache.com/pictures/miso/Hosting-1059605941818495141/original/76b2742d-e6c7-4732-b164-081d0875352a.jpeg,Élysée,48.87184,2.29837,0,-1
1060791226302168804,554199989,1,,269,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1060791226302168804/original/e5d54daa-fca5-4d8c-9331-b3d335fb1ad9.jpeg,Élysée,48.8702,2.32162,1,1
1060798762872788178,51567288,141,,33,Entire rental unit,Entire home/apt,within an hour,100%,f,t,2,2.5,2.5,3.5,0.11,https://a0.muscache.com/pictures/prohost-api/Hosting-1060798762872788178/original/06309a8a-865d-4aa6-9e7c-5a9fac539db9.jpeg,Élysée,48.86902,2.3033,1,0
1058589914478201069,5034884,1,,269,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1058589914478201069/original/36802ec7-8974-4604-801e-f20449eb0b8c.jpeg,Élysée,48.88121,2.32211,-1,1
1060910354255621958,401019190,1,,0,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1060910354255621958/original/184b5be2-d7cb-4d81-ba77-e6029b0ea231.jpeg,Élysée,48.8767348,2.3115636,0,0
1060061150476077454,10177412,1,,263,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1060061150476077454/original/c3da2182-e1ab-4aa5-95ba-0fd81a62e890.jpeg,Élysée,48.87775,2.3093,-1,0
1060076206364819456,156775524,121,,329,Entire rental unit,Entire home/apt,within an hour,100%,f,t,25,4.44,4.96,4.92,1.3,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA2MDA3NjIwNjM2NDgxOTQ1Ng==/original/9eeca6dc-94a8-4d69-a946-b672b3e69461.jpeg,Élysée,48.86763142894757,2.32421589253067,0,0
1060992288100601956,539968832,20,,0,Entire rental unit,Entire home/apt,within an hour,88%,f,t,1,5.0,5.0,5.0,0.07,https://a0.muscache.com/pictures/hosting/Hosting-1060992288100601956/original/8a1f03be-e03c-49cb-96ea-a511c6fb5733.jpeg,Élysée,48.878058,2.302372,-1,0
1061374652986152066,17709657,2,,66,Entire rental unit,Entire home/apt,within a few hours,80%,f,t,17,4.76,4.82,4.88,0.87,https://a0.muscache.com/pictures/21a35b4d-a0e7-463e-8a7a-9175cc321fb2.jpg,Élysée,48.8751457,2.3040101,1,-1
1061427710674610309,296065217,19,,217,Entire rental unit,Entire home/apt,within an hour,98%,f,t,48,4.27,4.54,4.4,2.42,https://a0.muscache.com/pictures/prohost-api/Hosting-1061427710674610309/original/502f8356-3e46-46a0-af98-326e364a8a46.jpeg,Élysée,48.87992,2.32616,-1,1
1062381244541642082,186574793,1,,256,Entire rental unit,Entire home/apt,N/A,N/A,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA2MjM4MTI0NDU0MTY0MjA4Mg%3D%3D/original/69222da9-3283-4333-8d4d-b7bd3866468f.jpeg,Élysée,48.8754611,2.3065152,0,-1
1062029016198078232,314994947,816,,82,Entire rental unit,Entire home/apt,within a day,87%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1062029016198078232/original/f9a9b2b5-4d82-4586-b6b0-8af81efef175.jpeg,Élysée,48.8749161,2.3159379,-1,-1
1063872035868113541,20686757,4,,0,Entire rental unit,Entire home/apt,N/A,N/A,t,t,31,5.0,5.0,4.97,1.74,https://a0.muscache.com/pictures/miso/Hosting-1063872035868113541/original/c9f6dd87-a70b-4f63-8701-a8b0616580a3.jpeg,Élysée,48.8659449,2.3046889,0,1
1064460912337052596,549589529,9,,263,Entire rental unit,Entire home/apt,a few days or more,33%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1064460912337052596/original/54a27daa-86cd-4655-b3a4-2886ca7d827a.jpeg,Élysée,48.8704396,2.3006321,1,1
1064482627733047485,218721201,5,,48,Entire rental unit,Entire home/apt,within an hour,100%,f,t,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/miso/Hosting-1064482627733047485/original/eee3dac5-aaf4-4355-8ea2-b8bff83d695a.jpeg,Élysée,48.87361,2.31683,1,1
1065351887620893488,555540851,1,,13,Entire rental unit,Entire home/apt,N/A,N/A,f,f,0,4.82,4.93,4.91,0.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1065351887620893488/original/b7863b7f-da76-497f-b528-0db77d3d982a.jpeg,Élysée,48.87028026674888,2.303133057052252,0,-1
1065576834159517742,1854184,1,,266,Entire rental unit,Entire home/apt,within an hour,100%,t,t,19,5.0,5.0,4.89,1.33,https://a0.muscache.com/pictures/miso/Hosting-1065576834159517742/original/727a07ec-6d94-4f83-8825-dd533ae6871c.jpeg,Élysée,48.869233,2.32029,1,1
1066083933546044606,46083910,2,,260,Entire rental unit,Entire home/apt,within a few hours,90%,f,t,18,4.44,4.94,4.94,1.32,https://a0.muscache.com/pictures/miso/Hosting-1066083933546044606/original/1650562d-ec4a-4c4d-9bce-e0c5085acf2f.jpeg,Élysée,48.8793686,2.325909,-1,1
1064979033175941054,184411216,2,,15,Entire rental unit,Entire home/apt,within an hour,100%,f,f,9,4.67,4.67,5.0,0.66,https://a0.muscache.com/pictures/hosting/Hosting-1064979033175941054/original/612626db-4ae8-452f-aba9-5d8b07a485b1.jpeg,Élysée,48.87524753516001,2.3169401649414247,1,-1
1067336010480938571,293659364,7,,49,Room in hotel,Private room,within an hour,100%,t,t,7,4.71,4.86,4.86,0.35,https://a0.muscache.com/pictures/miso/Hosting-1067336010480938571/original/aca47942-12f2-40ea-a3ab-ee7f67c7e3ac.jpeg,Élysée,48.87537,2.3183265,-1,1
